tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
897,7/1/2019 0:00,7/1/2019 0:14,493,W 45 St & 6 Ave,40.7568001,-73.98291153,454,E 51 St & 1 Ave,40.75455731,-73.96592976,18340,Subscriber,1966,male
267,7/1/2019 0:00,7/1/2019 0:04,3143,5 Ave & E 78 St,40.77632142,-73.96427393,3226,W 82 St & Central Park West,40.78275,-73.97137,21458,Customer,1996,male
2201,7/1/2019 0:00,7/1/2019 0:36,317,E 6 St & Avenue B,40.72453734,-73.98185424,3469,India St & West St,40.73181402,-73.95995021,39874,Subscriber,1986,male
1660,7/1/2019 0:00,7/1/2019 0:27,249,Harrison St & Hudson St,40.71870987,-74.0090009,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,38865,Subscriber,1988,male
109,7/1/2019 0:00,7/1/2019 0:02,3552,W 113 St & Broadway,40.805973,-73.964928,3538,W 110 St & Amsterdam Ave,40.802692,-73.96295,30256,Subscriber,1997,male
106,7/1/2019 0:00,7/1/2019 0:02,3593,31 St & Broadway,40.761584,-73.925921,3592,Crescent St & Broadway,40.7633589,-73.9286471,16875,Subscriber,1988,male
550,7/1/2019 0:00,7/1/2019 0:09,3507,Park Ave & E 124 St,40.8045555,-73.9396861,3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,34139,Subscriber,1992,male
338,7/1/2019 0:00,7/1/2019 0:05,478,11 Ave & W 41 St,40.76030096,-73.99884222,388,W 26 St & 10 Ave,40.74971775,-74.00295035,39703,Subscriber,1995,male
469,7/1/2019 0:00,7/1/2019 0:08,514,12 Ave & W 40 St,40.76087502,-74.00277668,458,11 Ave & W 27 St,40.751396,-74.005226,28266,Subscriber,1989,male
562,7/1/2019 0:00,7/1/2019 0:09,116,W 17 St & 8 Ave,40.74177603,-74.00149746,462,W 22 St & 10 Ave,40.74691959,-74.00451887,26757,Subscriber,1965,male
2420,7/1/2019 0:00,7/1/2019 0:40,3054,Greene Ave & Throop Ave,40.6894932,-73.942061,3054,Greene Ave & Throop Ave,40.6894932,-73.942061,28840,Subscriber,1986,male
1058,7/1/2019 0:00,7/1/2019 0:18,3434,W 88 St & West End Ave,40.79025417,-73.9771834,3434,W 88 St & West End Ave,40.79025417,-73.9771834,21038,Subscriber,1984,male
257,7/1/2019 0:00,7/1/2019 0:04,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,25280,Subscriber,1988,male
305,7/1/2019 0:00,7/1/2019 0:05,402,Broadway & E 22 St,40.7403432,-73.98955109,461,E 20 St & 2 Ave,40.73587678,-73.98205027,34925,Subscriber,1965,male
366,7/1/2019 0:01,7/1/2019 0:07,3578,Park Pl & Franklin Ave,40.6741806,-73.9564947,3581,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,38092,Subscriber,1988,female
1006,7/1/2019 0:01,7/1/2019 0:17,382,University Pl & E 14 St,40.73492695,-73.99200509,545,E 23 St & 1 Ave,40.736502,-73.97809472,17972,Customer,1969,unknown
936,7/1/2019 0:01,7/1/2019 0:16,3674,Jay St & York St,40.70140317,-73.9867267,3795,10 St & 2 Ave,40.671907,-73.993612,31672,Subscriber,1965,male
584,7/1/2019 0:01,7/1/2019 0:11,455,1 Ave & E 44 St,40.75001986,-73.96905301,3711,E 13 St & Avenue A,40.72966729,-73.98067966,38455,Subscriber,1989,male
1147,7/1/2019 0:01,7/1/2019 0:20,3619,Newtown Ave & 23 St,40.7713615,-73.9246145,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,16115,Subscriber,1994,male
980,7/1/2019 0:01,7/1/2019 0:17,382,University Pl & E 14 St,40.73492695,-73.99200509,545,E 23 St & 1 Ave,40.736502,-73.97809472,33945,Customer,1969,unknown
414,7/1/2019 0:01,7/1/2019 0:08,523,W 38 St & 8 Ave,40.75466591,-73.99138152,3259,9 Ave & W 28 St,40.74937024,-73.99923384,33135,Subscriber,1987,male
960,7/1/2019 0:01,7/1/2019 0:17,358,Christopher St & Greenwich St,40.73291553,-74.00711384,494,W 26 St & 8 Ave,40.74734825,-73.99723551,29359,Customer,1969,unknown
536,7/1/2019 0:01,7/1/2019 0:10,116,W 17 St & 8 Ave,40.74177603,-74.00149746,462,W 22 St & 10 Ave,40.74691959,-74.00451887,27844,Subscriber,1963,female
549,7/1/2019 0:01,7/1/2019 0:10,393,E 5 St & Avenue C,40.72299208,-73.97995466,332,Cherry St,40.71219906,-73.97948148,30266,Subscriber,2000,male
1265,7/1/2019 0:01,7/1/2019 0:22,3244,University Pl & E 8 St,40.73143724,-73.99490342,265,Stanton St & Chrystie St,40.72229346,-73.99147535,35387,Subscriber,1985,male
790,7/1/2019 0:01,7/1/2019 0:15,317,E 6 St & Avenue B,40.72453734,-73.98185424,168,W 18 St & 6 Ave,40.73971301,-73.99456405,24899,Subscriber,2000,male
1306,7/1/2019 0:01,7/1/2019 0:23,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,21711,Customer,1990,male
722,7/1/2019 0:01,7/1/2019 0:13,3593,31 St & Broadway,40.761584,-73.925921,3607,31 Ave & 14 St,40.7682,-73.9322662,20641,Subscriber,1970,male
1281,7/1/2019 0:02,7/1/2019 0:23,377,6 Ave & Canal St,40.72243797,-74.00566443,368,Carmine St & 6 Ave,40.73038599,-74.00214988,35065,Customer,1988,male
2109,7/1/2019 0:02,7/1/2019 0:37,440,E 45 St & 3 Ave,40.75255434,-73.97282625,473,Rivington St & Chrystie St,40.72110063,-73.9919254,38129,Customer,1972,male
1520,7/1/2019 0:02,7/1/2019 0:27,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,447,8 Ave & W 52 St,40.76370739,-73.9851615,38393,Customer,1969,unknown
626,7/1/2019 0:02,7/1/2019 0:13,471,Grand St & Havemeyer St,40.71286844,-73.95698119,3771,McKibbin St & Bogart St,40.706237,-73.933871,21054,Customer,1990,male
886,7/1/2019 0:02,7/1/2019 0:17,3259,9 Ave & W 28 St,40.74937024,-73.99923384,3749,Lexington Ave & E 36 St,40.74757396,-73.97880077,39274,Subscriber,1990,male
1512,7/1/2019 0:02,7/1/2019 0:27,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,447,8 Ave & W 52 St,40.76370739,-73.9851615,34076,Subscriber,1971,male
469,7/1/2019 0:02,7/1/2019 0:10,3715,Driggs Ave & N 9 St,40.71816969,-73.95520136,3108,Nassau Ave & Russell St,40.72557,-73.94434,25821,Subscriber,1963,female
342,7/1/2019 0:02,7/1/2019 0:08,3718,E 11 St & Avenue B,40.72746421,-73.97950418,3733,Avenue C & E 18 St,40.730563,-73.973984,33912,Subscriber,1975,male
2582,7/1/2019 0:03,7/1/2019 0:46,3769,White St & Johnson Ave,40.707174,-73.93581,3106,Driggs Ave & N Henry St,40.72325,-73.94308,28788,Subscriber,1981,male
2715,7/1/2019 0:03,7/1/2019 0:48,303,Mercer St & Spring St,40.72362738,-73.99949601,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,18746,Subscriber,1997,male
414,7/1/2019 0:03,7/1/2019 0:10,3555,28 St & 41 Ave,40.751047,-73.93797,3745,36 Ave & 31 St,40.75651273,-73.92957486,29091,Subscriber,1988,male
1404,7/1/2019 0:03,7/1/2019 0:26,3072,Leonard St & Boerum St,40.70583339,-73.94644578,3117,Franklin St & Dupont St,40.73564,-73.95866,18129,Customer,1969,unknown
1588,7/1/2019 0:03,7/1/2019 0:30,3746,6 Ave & Broome St,40.72430832,-74.00473036,116,W 17 St & 8 Ave,40.74177603,-74.00149746,35384,Customer,1997,unknown
259,7/1/2019 0:03,7/1/2019 0:07,485,W 37 St & 5 Ave,40.75038009,-73.98338988,485,W 37 St & 5 Ave,40.75038009,-73.98338988,27242,Customer,1992,female
1028,7/1/2019 0:03,7/1/2019 0:20,412,Forsyth St & Canal St,40.7158155,-73.99422366,339,Avenue D & E 12 St,40.72580614,-73.97422494,39136,Subscriber,1970,male
378,7/1/2019 0:03,7/1/2019 0:10,3501,E 118 St & Madison Ave,40.8014866,-73.9442507,3518,Lenox Ave & W 126 St,40.808442,-73.9452087,25319,Subscriber,1996,female
189,7/1/2019 0:03,7/1/2019 0:06,3656,E 2 St & Avenue A,40.72307749,-73.98583621,445,E 10 St & Avenue A,40.72740794,-73.98142006,28275,Subscriber,1996,male
538,7/1/2019 0:03,7/1/2019 0:12,3697,W 64 St & Thelonious Monk Circle,40.77515953,-73.98918696,515,W 43 St & 10 Ave,40.76009437,-73.99461843,20065,Subscriber,1998,female
506,7/1/2019 0:03,7/1/2019 0:12,546,E 30 St & Park Ave S,40.74444921,-73.98303529,518,E 39 St & 2 Ave,40.74780373,-73.9734419,38813,Subscriber,1969,male
1810,7/1/2019 0:03,7/1/2019 0:34,485,W 37 St & 5 Ave,40.75038009,-73.98338988,422,W 59 St & 10 Ave,40.770513,-73.988038,27027,Customer,1967,male
500,7/1/2019 0:03,7/1/2019 0:12,3707,Lexington Ave & E 26 St,40.741459,-73.983293,293,Lafayette St & E 8 St,40.73020661,-73.99102628,28891,Subscriber,1960,male
566,7/1/2019 0:04,7/1/2019 0:13,3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,437,Macon St & Nostrand Ave,40.68098339,-73.95004798,39719,Subscriber,2001,male
73,7/1/2019 0:04,7/1/2019 0:05,434,9 Ave & W 18 St,40.74317449,-74.00366443,116,W 17 St & 8 Ave,40.74177603,-74.00149746,34373,Subscriber,1981,male
256,7/1/2019 0:04,7/1/2019 0:08,3052,Lewis Ave & Madison St,40.686312,-73.935775,3048,Putnam Ave & Nostrand Ave,40.68402,-73.94977,34103,Subscriber,1975,male
875,7/1/2019 0:04,7/1/2019 0:18,3259,9 Ave & W 28 St,40.74937024,-73.99923384,447,8 Ave & W 52 St,40.76370739,-73.9851615,39103,Customer,1969,unknown
1752,7/1/2019 0:04,7/1/2019 0:34,485,W 37 St & 5 Ave,40.75038009,-73.98338988,422,W 59 St & 10 Ave,40.770513,-73.988038,15176,Customer,1967,male
699,7/1/2019 0:04,7/1/2019 0:16,3528,Steinway St & 23 Ave,40.7713937,-73.9077436,3721,31 St & Newtown Ave,40.76754878,-73.92093346,34384,Subscriber,1963,male
882,7/1/2019 0:04,7/1/2019 0:19,3746,6 Ave & Broome St,40.72430832,-74.00473036,301,E 2 St & Avenue B,40.72217444,-73.98368779,29163,Subscriber,1987,female
1514,7/1/2019 0:05,7/1/2019 0:30,3746,6 Ave & Broome St,40.72430832,-74.00473036,116,W 17 St & 8 Ave,40.74177603,-74.00149746,38422,Customer,1998,female
418,7/1/2019 0:05,7/1/2019 0:12,291,Madison St & Montgomery St,40.713126,-73.984844,411,E 6 St & Avenue D,40.72228087,-73.97668709,35271,Subscriber,1971,female
456,7/1/2019 0:05,7/1/2019 0:12,540,Lexington Ave & E 29 St,40.74311555,-73.98215353,504,1 Ave & E 16 St,40.73221853,-73.98165557,30867,Subscriber,1990,male
1066,7/1/2019 0:05,7/1/2019 0:23,489,10 Ave & W 28 St,40.75066386,-74.00176802,426,West St & Chambers St,40.71754834,-74.01322069,39795,Subscriber,1989,male
238,7/1/2019 0:05,7/1/2019 0:09,3418,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,3358,Garfield Pl & 8 Ave,40.6711978,-73.97484126,19958,Subscriber,1953,male
1933,7/1/2019 0:05,7/1/2019 0:37,440,E 45 St & 3 Ave,40.75255434,-73.97282625,473,Rivington St & Chrystie St,40.72110063,-73.9919254,28127,Customer,1984,female
731,7/1/2019 0:05,7/1/2019 0:17,487,E 20 St & FDR Drive,40.73314259,-73.97573881,487,E 20 St & FDR Drive,40.73314259,-73.97573881,30958,Subscriber,1990,male
1204,7/1/2019 0:05,7/1/2019 0:25,3782,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,278,Concord St & Bridge St,40.69766564,-73.98476437,39920,Subscriber,1984,male
107,7/1/2019 0:05,7/1/2019 0:07,477,W 41 St & 8 Ave,40.75640548,-73.9900262,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,38898,Subscriber,1984,male
298,7/1/2019 0:05,7/1/2019 0:10,331,Pike St & Monroe St,40.71173107,-73.99193043,355,Bayard St & Baxter St,40.71602118,-73.99974372,18599,Subscriber,1990,male
1502,7/1/2019 0:05,7/1/2019 0:30,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,478,11 Ave & W 41 St,40.76030096,-73.99884222,33027,Customer,1995,male
360,7/1/2019 0:05,7/1/2019 0:11,492,W 33 St & 7 Ave,40.75019995,-73.99093085,3749,Lexington Ave & E 36 St,40.74757396,-73.97880077,39235,Subscriber,1988,male
1598,7/1/2019 0:05,7/1/2019 0:32,3477,39 St & 2 Ave - Citi Bike HQ at Industry City,40.65539977,-74.01062787,365,Fulton St & Grand Ave,40.68223166,-73.9614583,26805,Subscriber,1993,male
425,7/1/2019 0:05,7/1/2019 0:12,3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,3508,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,28436,Subscriber,1993,male
502,7/1/2019 0:05,7/1/2019 0:14,514,12 Ave & W 40 St,40.76087502,-74.00277668,465,Broadway & W 41 St,40.75513557,-73.98658032,34370,Subscriber,1976,female
129,7/1/2019 0:05,7/1/2019 0:07,3628,Lenox Ave & W 117 St,40.8025566,-73.9490782,3535,Mt Morris Park W & W 120 St,40.804038,-73.945925,31253,Subscriber,1982,male
413,7/1/2019 0:06,7/1/2019 0:12,3092,Berry St & N 8 St,40.7190095,-73.95852515,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,35340,Subscriber,1969,male
3201,7/1/2019 0:06,7/1/2019 0:59,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,3016,Kent Ave & N 7 St,40.72036775,-73.96165073,34351,Subscriber,1989,male
781,7/1/2019 0:06,7/1/2019 0:19,3757,Stagg St & Morgan Ave,40.710681,-73.93372,3761,Cedar St & Myrtle Ave,40.697842,-73.926241,19562,Subscriber,1992,male
3338,7/1/2019 0:06,7/1/2019 1:01,3429,Hanson Pl & Ashland Pl,40.68506807,-73.9779076,387,Centre St & Chambers St,40.71273266,-74.0046073,19486,Subscriber,1980,female
624,7/1/2019 0:06,7/1/2019 0:16,3628,Lenox Ave & W 117 St,40.8025566,-73.9490782,3497,Pleasant Ave & E 116 St,40.7949879,-73.9333349,30239,Subscriber,1983,male
2279,7/1/2019 0:06,7/1/2019 0:44,3763,Wyckoff Av & Jefferson St,40.707165,-73.923711,3745,36 Ave & 31 St,40.75651273,-73.92957486,33122,Customer,1969,unknown
249,7/1/2019 0:06,7/1/2019 0:10,3572,34 Ave & 38 St,40.756913,-73.921631,3597,43 St & Broadway,40.7577284,-73.9166368,38526,Subscriber,1966,male
411,7/1/2019 0:06,7/1/2019 0:13,487,E 20 St & FDR Drive,40.73314259,-73.97573881,501,FDR Drive & E 35 St,40.744219,-73.97121214,14617,Subscriber,1970,male
814,7/1/2019 0:06,7/1/2019 0:20,368,Carmine St & 6 Ave,40.73038599,-74.00214988,311,Norfolk St & Broome St,40.7172274,-73.98802084,28911,Subscriber,1991,female
160,7/1/2019 0:06,7/1/2019 0:09,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,261,Johnson St & Gold St,40.69474881,-73.98362464,30391,Subscriber,1973,male
520,7/1/2019 0:06,7/1/2019 0:15,401,Allen St & Rivington St,40.72019576,-73.98997825,326,E 11 St & 1 Ave,40.72953837,-73.98426726,38877,Subscriber,1991,male
292,7/1/2019 0:07,7/1/2019 0:11,3674,Jay St & York St,40.70140317,-73.9867267,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,29014,Subscriber,1975,male
1127,7/1/2019 0:07,7/1/2019 0:25,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,507,E 25 St & 2 Ave,40.73912601,-73.97973776,17847,Subscriber,1988,male
154,7/1/2019 0:07,7/1/2019 0:09,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,261,Johnson St & Gold St,40.69474881,-73.98362464,35318,Subscriber,1973,male
621,7/1/2019 0:07,7/1/2019 0:17,435,W 21 St & 6 Ave,40.74173969,-73.99415556,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,39407,Subscriber,1985,male
911,7/1/2019 0:07,7/1/2019 0:22,3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,3674,Jay St & York St,40.70140317,-73.9867267,38581,Customer,1969,unknown
1065,7/1/2019 0:07,7/1/2019 0:24,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,492,W 33 St & 7 Ave,40.75019995,-73.99093085,25029,Subscriber,1985,male
1062,7/1/2019 0:07,7/1/2019 0:24,503,E 20 St & Park Ave,40.73827428,-73.98751968,3141,1 Ave & E 68 St,40.76500525,-73.95818491,38906,Subscriber,1980,male
1043,7/1/2019 0:07,7/1/2019 0:24,340,Madison St & Clinton St,40.71269042,-73.98776323,331,Pike St & Monroe St,40.71173107,-73.99193043,30177,Subscriber,1966,female
1144,7/1/2019 0:07,7/1/2019 0:26,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,335,Washington Pl & Broadway,40.72903917,-73.99404649,27673,Customer,1969,unknown
736,7/1/2019 0:07,7/1/2019 0:19,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,382,University Pl & E 14 St,40.73492695,-73.99200509,38928,Subscriber,1983,male
429,7/1/2019 0:07,7/1/2019 0:14,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,382,University Pl & E 14 St,40.73492695,-73.99200509,39331,Subscriber,1974,male
160,7/1/2019 0:07,7/1/2019 0:10,238,Bank St & Washington St,40.7361967,-74.00859207,346,Bank St & Hudson St,40.73652889,-74.00618026,33245,Subscriber,1991,male
949,7/1/2019 0:07,7/1/2019 0:23,528,2 Ave & E 31 St,40.74290902,-73.97706058,504,1 Ave & E 16 St,40.73221853,-73.98165557,27445,Subscriber,1994,female
513,7/1/2019 0:07,7/1/2019 0:16,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,325,E 19 St & 3 Ave,40.73624527,-73.98473765,17147,Subscriber,1995,female
950,7/1/2019 0:07,7/1/2019 0:23,528,2 Ave & E 31 St,40.74290902,-73.97706058,504,1 Ave & E 16 St,40.73221853,-73.98165557,30427,Subscriber,1994,male
501,7/1/2019 0:07,7/1/2019 0:16,3724,7 Ave & Central Park South,40.76674056,-73.97906899,447,8 Ave & W 52 St,40.76370739,-73.9851615,32745,Subscriber,1984,male
